Date,Temperature_C,pH,Dissolved_Oxygen_mg_L,Ammonia_mg_L,Nitrate_mg_L,Turbidity_NTU,Feed_Intake_Percent,Growth_Rate_g_week,Mortality_Count_per_day,Disease_Outbreak
2027-04-20,25.22,6.95,6.4,0.27,13.61,43.92,81.2,1.4,2,0
2027-04-21,33.0,6.27,3.27,2.11,87.36,79.1,40.0,0.87,15,1
2027-04-22,29.47,7.08,7.64,0.76,13.62,16.2,78.6,2.05,2,0
2027-04-23,26.68,6.98,6.78,0.26,13.93,31.67,84.0,1.78,3,0
2027-04-24,25.67,7.64,9.5,0.06,28.1,32.22,100.0,1.76,0,0
2027-04-25,27.63,7.13,5.5,0.1,14.64,10.61,94.3,2.0,5,0
2027-04-26,29.61,7.03,6.75,0.12,15.68,11.68,74.2,1.41,4,0
2027-04-27,25.72,7.05,9.43,0.19,24.48,23.06,83.8,1.53,3,0
2027-04-28,32.98,8.25,3.36,3.78,50.87,77.69,53.2,0.36,24,1
2027-04-29,22.9,8.4,4.33,2.29,80.87,81.09,45.8,0.83,36,1
2027-04-30,27.29,7.06,5.5,0.13,28.68,13.98,72.5,1.27,5,0
2027-05-01,20.2,8.29,3.97,2.0,88.04,64.09,31.1,0.67,28,1
2027-05-02,25.97,6.87,5.5,0.12,15.32,40.42,80.1,1.73,8,0
2027-05-03,22.15,8.5,3.29,2.63,89.7,84.1,38.3,0.57,29,1
2027-05-04,26.33,7.09,9.01,0.08,28.65,37.03,84.3,1.48,4,0
2027-05-05,33.0,8.43,2.17,2.29,93.31,60.52,56.7,0.52,31,1
2027-05-06,25.79,6.7,8.28,0.75,12.37,19.77,85.2,1.24,8,0
2027-05-07,22.47,5.58,3.54,3.41,82.39,79.53,36.7,0.87,23,1
2027-05-08,33.0,8.34,2.12,1.99,78.31,80.45,49.0,0.73,31,1
2027-05-09,26.94,7.09,7.61,0.8,28.12,30.7,90.4,2.13,5,0
2027-05-10,32.61,6.06,2.26,1.99,53.97,93.97,41.9,0.84,23,1
2027-05-11,24.55,6.96,9.5,0.3,20.13,48.68,74.2,1.95,3,0
2027-05-12,25.54,6.74,8.09,0.73,7.36,43.01,79.7,2.29,2,0
2027-05-13,28.61,6.99,6.74,0.05,29.71,22.55,65.0,1.27,4,0
2027-05-14,25.09,7.5,6.57,0.3,25.56,14.97,75.6,1.65,6,0
2027-05-15,32.7,8.44,2.67,1.67,72.87,67.13,52.9,0.44,17,1
2027-05-16,28.35,6.58,5.67,0.05,30.75,44.83,99.6,2.14,5,0
2027-05-17,33.0,8.37,4.42,1.97,81.96,81.96,30.4,0.83,30,1
2027-05-18,31.46,5.58,3.09,4.2,85.61,70.69,57.7,0.5,12,1
2027-05-19,19.45,8.4,2.36,1.11,55.24,87.13,52.7,0.66,32,1
2027-05-20,30.15,7.31,7.32,0.26,6.98,15.4,78.5,1.78,3,0
2027-05-21,30.31,6.93,5.8,0.49,13.45,35.03,70.6,1.56,6,0
2027-05-22,30.28,6.76,6.18,0.8,23.46,16.57,90.5,2.27,8,0
2027-05-23,33.0,5.64,2.16,1.27,83.43,64.77,48.7,0.49,23,1
2027-05-24,29.97,7.25,6.9,0.45,10.71,16.11,74.8,1.17,8,0
2027-05-25,25.41,7.6,6.37,0.8,27.29,34.21,94.0,1.76,2,0
2027-05-26,20.81,5.57,3.9,4.06,54.39,78.36,37.9,0.52,27,1
2027-05-27,24.95,6.64,6.66,0.8,18.69,32.82,68.7,1.61,2,0
2027-05-28,26.69,6.93,5.57,0.09,6.77,40.66,95.9,1.72,3,0
2027-05-29,27.24,7.18,8.49,0.19,30.94,47.05,73.8,1.49,4,0
2027-05-30,24.62,7.02,8.66,0.05,32.99,29.51,91.7,2.14,4,0
2027-05-31,29.66,7.13,9.5,0.03,15.58,12.04,94.1,1.69,0,0
2027-06-01,31.04,5.99,3.94,3.73,66.25,90.9,30.4,0.49,12,1
2027-06-02,24.91,6.83,6.57,0.12,17.43,27.35,93.5,1.73,5,0
2027-06-03,33.0,6.13,3.53,3.15,83.95,68.12,35.0,0.76,18,1
2027-06-04,23.91,7.05,7.41,0.26,18.85,36.31,81.0,2.06,3,0
2027-06-05,19.87,6.03,2.71,2.07,59.87,87.73,40.0,0.51,37,1
2027-06-06,28.98,7.14,5.5,0.34,33.13,18.47,87.5,1.5,3,0
2027-06-07,25.91,6.64,5.56,0.1,18.66,23.48,100.0,1.78,4,0
2027-06-08,21.01,8.28,4.31,1.59,83.81,62.93,47.0,0.63,38,1
2027-06-09,21.05,8.42,2.27,4.34,73.54,91.96,30.7,0.68,18,1
2027-06-10,27.22,7.53,6.81,0.23,13.74,48.9,87.6,1.83,6,0
2027-06-11,28.03,7.04,5.94,0.47,11.04,29.4,73.9,1.81,4,0
2027-06-12,26.57,7.31,5.5,0.09,21.34,42.2,73.8,1.41,3,0
2027-06-13,25.45,7.17,7.07,0.03,31.09,25.07,88.5,1.88,3,0
2027-06-14,33.0,6.24,3.92,3.01,61.74,91.93,30.5,0.52,21,1
2027-06-15,29.04,6.77,5.5,0.8,30.85,11.8,70.8,1.32,6,0
2027-06-16,27.11,7.33,8.7,0.12,26.88,19.31,94.5,1.65,1,0
2027-06-17,19.29,8.45,3.17,1.5,85.99,72.83,52.9,0.42,12,1
2027-06-18,19.95,5.59,2.31,4.02,51.42,94.2,36.0,0.37,20,1
2027-06-19,23.56,7.07,9.39,0.48,31.28,30.4,100.0,2.41,6,0
2027-06-20,26.02,7.09,7.91,0.48,31.65,23.39,100.0,1.71,6,0
2027-06-21,26.91,6.84,6.43,0.8,12.89,36.93,75.0,2.05,3,0
2027-06-22,23.33,6.96,8.41,0.17,27.15,41.16,95.7,1.66,4,0
2027-06-23,32.6,8.46,3.36,2.47,74.04,84.62,50.9,0.51,14,1
2027-06-24,32.22,5.81,3.75,4.2,53.95,90.15,53.8,0.49,32,1
2027-06-25,23.82,7.02,8.63,0.11,8.51,43.25,96.8,2.05,6,0
2027-06-26,27.15,6.84,6.62,0.33,32.48,16.36,84.4,1.75,4,0
2027-06-27,28.63,7.55,8.82,0.33,11.16,22.8,82.1,1.63,7,0
2027-06-28,26.47,7.55,7.97,0.07,26.36,46.57,76.1,1.47,2,0
2027-06-29,27.68,6.56,5.5,0.21,10.04,35.58,83.2,1.8,5,0
2027-06-30,24.92,7.41,6.54,0.01,9.07,24.6,87.3,1.43,3,0
2027-07-01,29.02,6.89,6.87,0.1,18.99,48.98,84.1,1.67,2,0
2027-07-02,26.23,7.58,6.84,0.28,34.54,21.55,78.2,1.92,5,0
2027-07-03,32.23,8.23,2.07,2.54,90.6,89.98,42.3,0.31,11,1
2027-07-04,25.34,6.86,7.62,0.42,10.87,24.72,79.0,1.83,7,0
2027-07-05,25.62,6.87,9.5,0.01,20.61,49.36,71.6,1.73,1,0
2027-07-06,26.7,7.5,9.01,0.37,17.57,36.77,100.0,1.59,3,0
2027-07-07,24.65,6.79,9.5,0.27,17.89,28.61,76.6,1.57,1,0
2027-07-08,29.9,8.35,3.49,4.5,92.5,60.09,53.9,0.51,19,1
2027-07-09,22.74,6.95,9.5,0.63,6.54,22.04,77.0,2.29,4,0
2027-07-10,20.88,6.12,2.7,1.91,92.06,77.06,33.3,0.47,17,1
2027-07-11,27.97,7.14,7.93,0.05,26.74,30.58,88.1,1.46,6,0
2027-07-12,26.39,6.63,7.03,0.03,19.06,13.26,100.0,2.01,6,0
2027-07-13,26.91,7.39,9.01,0.6,10.42,48.06,89.0,1.97,2,0
2027-07-14,18.0,5.87,3.74,3.29,64.39,68.51,40.3,0.78,30,1
2027-07-15,24.82,6.53,6.73,0.21,8.78,43.69,83.8,2.06,6,0
2027-07-16,21.41,6.21,3.19,4.22,65.05,67.93,44.9,0.67,14,1
2027-07-17,20.74,6.04,4.33,2.93,77.92,83.26,46.8,0.81,15,1
2027-07-18,25.78,6.53,8.5,0.35,23.92,16.89,86.7,1.33,6,0
2027-07-19,24.06,7.11,7.18,0.03,23.76,26.88,82.5,1.57,7,0
2027-07-20,22.37,7.18,7.67,0.66,28.08,21.05,91.4,1.55,4,0
2027-07-21,25.35,6.5,7.43,0.21,14.97,11.27,90.5,2.27,1,0
2027-07-22,23.66,7.8,5.68,0.8,13.53,40.47,100.0,1.89,4,0
2027-07-23,27.68,6.97,9.5,0.8,33.55,20.87,73.0,1.61,4,0
2027-07-24,27.21,6.85,9.27,0.32,19.64,19.12,77.1,1.96,4,0
2027-07-25,22.21,6.83,7.44,0.76,18.7,38.89,84.6,1.77,5,0
2027-07-26,23.87,7.14,7.68,0.01,17.69,14.17,74.9,1.57,6,0
2027-07-27,24.03,6.54,7.92,0.58,29.01,19.4,88.7,1.08,4,0
2027-07-28,27.24,7.55,7.48,0.28,34.51,17.6,93.2,1.67,6,0
2027-07-29,18.0,8.49,3.11,1.96,55.94,93.07,33.9,0.51,27,1
2027-07-30,23.96,6.85,8.5,0.21,13.94,16.37,87.2,1.3,6,0
2027-07-31,23.12,7.45,6.41,0.25,19.6,37.92,75.3,1.62,4,0
2027-08-01,25.25,6.64,7.34,0.08,6.61,41.17,65.5,1.28,2,0
2027-08-02,27.42,6.5,7.08,0.41,31.31,24.83,70.8,1.11,4,0
2027-08-03,18.0,5.82,2.73,1.23,53.68,64.41,55.1,0.69,39,1
2027-08-04,26.11,6.98,9.5,0.11,28.38,22.91,83.4,1.47,2,0
2027-08-05,21.88,6.54,8.22,0.1,16.02,28.01,83.1,1.97,3,0
2027-08-06,23.57,7.15,6.82,0.48,13.16,41.84,79.9,2.17,7,0
2027-08-07,25.29,6.75,7.75,0.22,6.5,21.55,100.0,1.0,5,0
2027-08-08,25.49,7.24,8.33,0.65,26.47,24.55,82.7,1.51,6,0
2027-08-09,26.83,7.39,7.92,0.2,27.62,44.71,83.9,1.69,6,0
2027-08-10,30.16,8.42,3.56,1.84,86.15,73.8,43.8,0.69,18,1
2027-08-11,24.79,6.68,6.76,0.32,11.15,28.82,100.0,2.01,3,0
2027-08-12,27.69,6.88,8.1,0.16,28.12,49.2,82.0,1.97,4,0
2027-08-13,29.79,8.46,4.24,4.18,83.28,63.74,43.1,0.38,28,1
2027-08-14,21.64,7.51,8.24,0.02,19.49,29.36,77.1,1.84,3,0
2027-08-15,24.22,7.34,8.77,0.5,10.93,11.43,82.9,1.93,3,0
2027-08-16,24.5,6.56,7.01,0.08,6.88,15.86,88.8,1.59,4,0
2027-08-17,31.27,5.92,3.26,4.16,75.93,75.63,50.0,0.8,13,1
2027-08-18,29.4,8.23,3.73,3.37,86.93,93.04,49.8,0.59,19,1
2027-08-19,23.65,7.21,6.95,0.28,18.59,18.9,89.3,1.78,5,0
2027-08-20,26.57,6.9,8.2,0.1,33.14,36.13,99.2,1.72,4,0
2027-08-21,25.32,6.98,7.85,0.31,21.87,40.46,87.8,2.0,4,0
2027-08-22,30.03,6.07,3.62,4.29,82.1,87.87,57.1,0.71,15,1
2027-08-23,26.13,6.68,7.08,0.37,16.81,14.75,89.0,1.51,5,0
2027-08-24,25.41,6.8,9.5,0.04,14.62,17.75,69.9,2.08,4,0
2027-08-25,26.82,7.15,6.95,0.03,21.86,33.74,80.9,1.62,8,0
2027-08-26,26.66,7.28,6.66,0.32,13.41,41.89,75.0,1.64,8,0
2027-08-27,27.35,6.92,8.89,0.28,25.84,25.0,78.3,1.28,8,0
2027-08-28,18.02,8.49,3.95,2.93,58.17,75.08,52.7,0.71,33,1
2027-08-29,23.65,7.22,9.5,0.26,34.9,21.12,89.1,2.12,8,0
2027-08-30,25.25,6.9,8.16,0.09,15.7,47.62,75.8,1.6,3,0
2027-08-31,23.85,6.95,8.33,0.15,27.38,15.36,77.7,1.59,3,0
2027-09-01,25.6,6.66,6.49,0.19,20.5,44.19,84.0,1.6,2,0
2027-09-02,24.62,7.0,8.03,0.41,25.49,44.0,91.9,1.47,5,0
2027-09-03,23.69,6.5,5.5,0.34,28.36,44.96,76.2,1.8,4,0
2027-09-04,18.1,6.12,3.87,4.13,53.43,92.55,41.9,0.85,10,1
2027-09-05,23.5,6.82,9.5,0.24,16.0,17.84,77.0,1.48,4,0
2027-09-06,28.56,5.55,3.36,2.19,81.79,88.93,40.4,0.35,22,1
2027-09-07,19.03,5.87,3.45,3.27,73.25,66.38,53.9,0.9,33,1
2027-09-08,18.81,5.55,2.61,2.39,64.81,86.99,57.5,0.81,21,1
2027-09-09,26.25,7.25,9.5,0.75,31.52,43.68,92.6,1.72,0,0
2027-09-10,29.87,6.17,2.9,4.0,90.63,77.48,43.4,0.76,28,1
2027-09-11,30.0,8.29,3.68,2.52,64.59,86.03,36.1,0.42,26,1
2027-09-12,25.43,7.27,6.82,0.71,18.56,10.36,78.3,1.97,0,0
2027-09-13,27.09,7.06,7.63,0.21,13.72,22.21,93.5,1.63,1,0
2027-09-14,26.89,7.63,6.78,0.19,9.3,30.31,93.2,2.2,5,0
2027-09-15,23.09,7.4,9.5,0.03,27.07,11.72,73.5,1.87,6,0
2027-09-16,21.96,6.89,5.55,0.25,26.42,11.21,93.0,1.24,4,0
2027-09-17,21.55,6.94,5.69,0.03,21.41,40.55,74.4,2.07,4,0
2027-09-18,24.62,6.79,7.9,0.36,26.74,49.74,95.9,2.04,5,0
2027-09-19,25.98,7.22,8.02,0.11,27.81,19.61,76.5,1.36,0,0
2027-09-20,26.1,7.1,6.33,0.78,34.08,19.44,79.7,2.03,4,0
2027-09-21,27.03,6.75,7.98,0.8,17.83,38.94,85.7,1.64,3,0
2027-09-22,23.2,7.63,7.45,0.02,31.28,47.56,94.1,1.78,2,0
2027-09-23,25.71,6.5,8.96,0.14,30.82,35.36,71.0,1.51,5,0
2027-09-24,21.77,6.79,6.11,0.02,14.12,22.83,85.9,1.85,2,0
2027-09-25,21.64,7.14,8.92,0.56,6.81,33.87,65.0,1.51,6,0
2027-09-26,25.7,7.36,6.94,0.04,25.16,10.14,82.0,1.46,4,0
2027-09-27,22.83,6.75,9.5,0.03,13.9,47.06,86.2,1.9,5,0
2027-09-28,23.78,6.59,7.04,0.32,26.98,15.0,75.9,1.48,4,0
2027-09-29,18.0,8.22,3.88,3.76,75.84,63.14,56.7,0.88,10,1
2027-09-30,24.28,7.36,7.13,0.22,17.02,47.19,65.0,1.45,5,0
2027-10-01,18.0,5.82,2.17,1.51,74.58,62.16,56.4,0.39,19,1
2027-10-02,25.6,7.22,8.09,0.31,32.86,43.7,80.7,1.14,2,0
2027-10-03,31.69,8.42,2.12,3.77,60.1,69.3,32.8,0.62,36,1
2027-10-04,27.0,6.86,8.77,0.05,16.87,36.24,76.7,1.84,3,0
2027-10-05,25.08,7.02,6.3,0.31,26.32,35.75,78.5,2.07,2,0
2027-10-06,23.46,6.81,8.73,0.55,12.58,15.36,87.7,1.31,5,0
2027-10-07,24.42,7.06,9.07,0.08,17.1,49.03,98.3,1.85,6,0
2027-10-08,26.03,6.81,8.87,0.8,23.7,45.92,91.8,1.82,7,0
2027-10-09,21.84,7.7,6.17,0.16,9.86,17.12,86.9,1.49,1,0
2027-10-10,18.0,6.11,3.0,1.79,65.87,85.5,48.3,0.35,19,1
2027-10-11,24.54,6.66,6.78,0.03,26.89,10.33,90.0,1.51,2,0
2027-10-12,24.82,7.17,7.15,0.06,10.64,32.61,100.0,1.54,4,0
2027-10-13,21.04,7.5,8.78,0.03,10.9,49.15,81.8,1.59,6,0
2027-10-14,28.58,5.64,2.74,2.96,83.46,80.86,58.6,0.66,25,1
2027-10-15,30.23,5.65,3.53,1.78,78.76,94.04,58.4,0.44,28,1
2027-10-16,23.17,6.97,5.92,0.8,17.56,44.54,89.6,1.23,4,0
2027-10-17,18.0,8.41,3.67,2.49,94.46,65.36,44.3,0.69,10,1
2027-10-18,22.22,7.2,8.0,0.03,21.72,12.67,100.0,2.5,4,0
2027-10-19,22.69,7.04,6.08,0.5,8.85,13.98,90.1,1.86,3,0
2027-10-20,27.11,6.5,8.84,0.31,10.97,25.88,92.4,1.67,4,0
2027-10-21,18.07,6.16,3.4,3.95,58.25,89.68,47.3,0.46,14,1
2027-10-22,30.58,8.24,3.78,1.54,74.3,62.82,53.0,0.65,36,1
2027-10-23,22.62,7.35,5.5,0.8,24.4,14.45,78.7,2.2,7,0
2027-10-24,24.07,6.64,8.92,0.01,27.16,34.75,84.5,1.68,4,0
2027-10-25,25.79,7.37,6.0,0.36,34.81,28.79,71.5,1.65,6,0
2027-10-26,23.72,7.31,8.91,0.51,19.26,39.51,68.2,1.54,4,0
2027-10-27,18.0,8.49,2.87,3.28,90.16,73.48,50.8,0.38,24,1
2027-10-28,29.03,5.61,2.95,4.1,61.35,75.86,49.2,0.83,32,1
2027-10-29,26.95,7.03,5.5,0.23,30.99,22.16,90.5,1.78,4,0
2027-10-30,23.97,6.84,8.85,0.02,20.89,31.47,79.4,2.05,5,0
2027-10-31,25.23,6.9,8.57,0.74,27.74,26.03,76.6,2.14,8,0
2027-11-01,23.87,6.84,8.13,0.23,28.85,17.79,100.0,1.69,5,0
2027-11-02,24.97,7.05,6.48,0.8,6.38,36.39,78.1,1.9,2,0
2027-11-03,29.79,8.3,3.42,2.14,68.49,71.12,47.5,0.86,20,1
2027-11-04,25.76,6.98,7.21,0.15,24.3,30.72,88.3,1.58,5,0
2027-11-05,27.36,6.69,9.42,0.02,20.16,34.07,79.1,1.36,4,0
2027-11-06,24.64,7.14,6.7,0.01,24.38,35.28,100.0,1.67,7,0
2027-11-07,31.12,5.97,3.58,2.89,56.78,76.14,46.3,0.87,32,1
2027-11-08,19.75,5.65,4.06,3.06,85.26,64.4,49.2,0.87,28,1
2027-11-09,22.47,7.17,7.03,0.06,18.76,33.52,97.9,1.72,4,0
2027-11-10,32.35,5.6,2.58,1.05,79.4,77.26,53.5,0.72,11,1
2027-11-11,31.4,5.88,3.43,2.95,87.17,66.44,52.5,0.76,18,1
2027-11-12,28.74,8.35,3.36,4.41,81.28,77.21,53.3,0.74,35,1
2027-11-13,22.22,6.97,8.95,0.8,18.25,20.71,97.5,1.72,7,0
2027-11-14,24.33,6.68,7.54,0.11,14.23,10.16,76.7,1.61,3,0
2027-11-15,22.19,7.7,5.5,0.04,27.98,47.12,93.6,1.74,6,0
2027-11-16,25.33,6.68,9.29,0.07,7.4,38.35,100.0,1.74,4,0
2027-11-17,27.51,6.81,7.32,0.03,11.97,18.88,87.8,1.74,4,0
2027-11-18,24.1,6.86,9.13,0.43,30.36,42.84,98.1,1.97,4,0
2027-11-19,30.63,8.33,4.45,4.49,89.84,62.78,42.8,0.62,25,1
2027-11-20,22.5,7.07,5.94,0.15,20.48,30.27,77.9,1.48,6,0
2027-11-21,25.91,7.15,8.41,0.33,27.8,49.18,77.8,1.67,2,0
2027-11-22,26.97,6.66,7.04,0.69,7.4,43.6,97.4,1.55,5,0
2027-11-23,32.78,5.92,4.43,1.63,59.61,60.59,51.7,0.69,20,1
2027-11-24,26.71,7.34,8.03,0.14,18.66,37.95,83.3,1.51,1,0
2027-11-25,29.63,6.0,2.69,1.07,66.12,69.07,50.6,0.48,37,1
2027-11-26,27.19,6.86,9.5,0.11,11.28,25.52,77.4,2.19,5,0
2027-11-27,27.11,7.02,5.82,0.22,22.25,39.81,81.6,1.46,3,0
2027-11-28,19.77,5.69,3.3,2.22,61.42,68.52,33.0,0.79,35,1
2027-11-29,32.37,8.29,3.2,1.89,64.68,62.51,38.8,0.33,15,1
2027-11-30,32.02,5.88,4.27,4.1,85.47,76.63,39.2,0.6,13,1
2027-12-01,27.81,7.23,8.43,0.17,33.5,38.44,96.8,1.24,6,0
2027-12-02,22.04,6.97,6.42,0.13,11.41,46.36,84.1,2.0,1,0
2027-12-03,25.29,6.86,8.76,0.06,16.14,44.38,87.3,1.49,4,0
2027-12-04,25.02,6.64,8.54,0.8,22.11,46.28,80.9,1.96,5,0
2027-12-05,22.98,6.79,6.47,0.16,14.67,38.82,78.7,1.39,4,0
2027-12-06,32.15,8.4,4.39,3.47,60.5,67.26,55.7,0.41,12,1
2027-12-07,27.6,6.58,5.5,0.07,20.37,27.55,77.6,1.55,2,0
2027-12-08,21.02,8.29,3.85,3.62,79.3,85.63,32.6,0.74,19,1
2027-12-09,24.77,7.0,7.81,0.15,28.54,35.98,81.1,1.96,1,0
2027-12-10,25.65,7.06,6.65,0.8,31.36,33.64,65.0,1.27,1,0
2027-12-11,26.63,7.35,7.03,0.77,23.51,34.14,75.6,1.74,4,0
2027-12-12,27.04,6.76,6.72,0.18,11.52,45.94,93.1,1.21,4,0
2027-12-13,25.83,7.45,5.5,0.02,19.49,44.69,85.3,1.78,2,0
2027-12-14,32.34,8.38,3.17,3.98,50.57,70.44,59.9,0.56,28,1
2027-12-15,18.0,8.42,3.9,2.16,76.02,63.43,58.1,0.5,34,1
2027-12-16,22.49,7.14,7.04,0.8,6.17,12.36,86.2,1.64,6,0
2027-12-17,18.0,5.92,2.42,3.79,58.02,62.72,55.1,0.89,13,1
2027-12-18,27.35,7.57,6.62,0.03,33.87,27.29,100.0,1.82,3,0
2027-12-19,28.59,6.94,9.5,0.28,8.2,32.42,85.8,1.47,7,0
2027-12-20,25.32,7.1,7.45,0.05,25.06,37.36,96.4,1.57,2,0
2027-12-21,23.09,6.77,9.16,0.8,24.37,28.22,65.0,1.44,5,0
2027-12-22,26.7,7.03,8.73,0.52,24.13,36.18,82.7,1.75,7,0
2027-12-23,20.59,8.25,3.87,2.61,57.36,68.82,41.0,0.34,37,1
2027-12-24,23.87,6.96,6.54,0.16,15.01,32.31,75.2,1.16,4,0
2027-12-25,23.4,7.8,9.09,0.8,23.88,44.98,90.9,1.7,2,0
2027-12-26,25.75,7.52,6.15,0.2,18.11,21.61,69.5,1.34,2,0
2027-12-27,22.86,7.44,7.07,0.47,31.69,38.1,73.8,1.75,2,0
2027-12-28,25.0,7.36,9.5,0.33,12.1,27.79,99.1,2.11,7,0
2027-12-29,23.48,7.09,6.95,0.8,26.52,20.02,81.0,1.97,5,0
2027-12-30,20.82,5.71,2.11,3.5,91.84,85.1,47.4,0.44,13,1
2027-12-31,29.0,6.95,6.11,0.46,18.51,20.48,77.5,1.84,1,0
2028-01-01,26.39,7.3,9.5,0.21,32.48,47.55,70.7,1.39,7,0
2028-01-02,30.39,5.91,2.27,1.18,64.45,94.8,40.4,0.76,17,1
2028-01-03,18.86,8.33,3.12,1.56,73.93,69.85,32.9,0.58,34,1
2028-01-04,31.22,8.24,4.28,1.32,66.4,87.76,51.1,0.32,12,1
2028-01-05,23.17,6.69,6.88,0.16,21.66,11.18,71.6,2.19,0,0
2028-01-06,27.94,7.43,8.09,0.15,26.02,33.34,65.0,1.77,6,0
2028-01-07,24.91,7.01,9.5,0.15,32.46,19.23,77.5,1.3,7,0
2028-01-08,31.02,6.01,3.59,3.42,59.8,91.24,50.0,0.82,13,1
2028-01-09,29.31,6.93,7.94,0.28,33.97,49.18,81.6,1.74,4,0
2028-01-10,27.16,6.78,8.96,0.37,26.0,17.39,95.5,1.79,6,0
2028-01-11,20.27,8.4,3.1,2.82,94.39,93.88,42.4,0.71,12,1
2028-01-12,23.72,7.29,6.61,0.06,17.73,43.36,84.9,2.47,5,0
2028-01-13,25.24,6.96,7.13,0.15,18.23,34.75,82.1,1.91,2,0
2028-01-14,26.18,6.82,7.12,0.37,14.07,11.8,88.9,2.07,6,0
2028-01-15,26.93,6.67,7.48,0.25,19.76,30.72,65.2,1.08,6,0
2028-01-16,24.08,7.1,7.39,0.17,6.85,42.6,82.9,1.9,1,0
2028-01-17,26.08,6.99,7.29,0.78,16.53,13.72,84.8,1.12,4,0
2028-01-18,32.99,5.78,2.25,3.19,55.09,68.93,35.3,0.4,38,1
2028-01-19,27.89,6.75,8.74,0.35,20.69,35.99,78.8,1.62,6,0
2028-01-20,28.55,7.08,7.88,0.19,33.92,37.18,85.2,1.81,6,0
2028-01-21,29.71,7.31,8.53,0.3,17.93,32.68,86.5,1.55,8,0
2028-01-22,28.66,6.81,6.39,0.71,30.21,10.4,77.5,1.68,7,0
2028-01-23,25.97,6.97,9.5,0.8,6.11,31.6,85.5,1.23,4,0
2028-01-24,26.19,6.78,5.5,0.11,12.09,46.89,77.0,2.06,3,0
2028-01-25,22.31,5.69,4.02,2.43,74.04,93.79,38.9,0.45,30,1
2028-01-26,24.48,7.02,7.6,0.4,18.82,37.08,83.5,2.36,4,0
2028-01-27,28.19,6.82,9.4,0.05,12.54,18.59,82.8,2.22,8,0
2028-01-28,33.0,8.34,2.97,4.1,88.42,80.96,38.2,0.59,25,1
2028-01-29,29.54,6.95,5.5,0.36,15.57,42.84,65.0,1.32,2,0
2028-01-30,24.45,6.74,6.36,0.02,10.71,27.85,67.4,1.71,6,0
2028-01-31,28.04,7.09,7.89,0.15,29.57,10.48,78.8,1.6,2,0
2028-02-01,27.61,7.28,8.45,0.22,15.73,10.09,86.2,1.16,3,0
2028-02-02,26.71,6.94,8.4,0.17,23.97,13.03,79.8,1.2,3,0
2028-02-03,28.42,7.41,6.03,0.28,5.59,17.91,65.0,1.37,5,0
2028-02-04,27.27,7.19,5.86,0.5,16.21,38.05,83.7,1.37,3,0
2028-02-05,21.72,5.95,4.11,2.64,87.31,87.35,50.1,0.57,16,1
2028-02-06,31.83,5.94,4.4,1.13,91.71,66.34,57.4,0.33,22,1
2028-02-07,25.27,6.87,9.2,0.01,25.45,26.44,92.5,1.9,7,0
2028-02-08,19.76,8.45,2.96,2.43,70.85,62.59,38.2,0.81,37,1
2028-02-09,29.19,6.62,5.5,0.53,26.83,25.74,85.3,1.26,2,0
2028-02-10,27.68,7.11,7.78,0.3,33.56,13.69,86.5,1.51,3,0
2028-02-11,20.67,8.29,2.17,1.19,76.39,91.06,45.9,0.83,23,1
2028-02-12,22.51,8.29,2.06,1.1,64.88,87.36,38.6,0.5,12,1
2028-02-13,24.49,7.09,9.5,0.55,33.79,34.22,80.3,1.59,1,0
2028-02-14,32.75,5.5,3.18,1.97,92.88,63.02,58.2,0.49,32,1
2028-02-15,27.46,7.23,6.76,0.07,26.64,27.83,83.2,1.43,2,0
2028-02-16,24.45,7.05,6.52,0.07,32.9,10.37,73.5,2.01,2,0
2028-02-17,27.93,7.06,8.01,0.21,28.0,15.22,96.3,1.86,7,0
2028-02-18,27.12,7.23,7.14,0.06,15.68,45.06,81.8,2.27,4,0
2028-02-19,24.52,7.27,5.66,0.05,25.24,11.43,100.0,2.05,2,0
2028-02-20,30.5,6.75,5.97,0.12,20.89,43.86,89.7,2.1,2,0
2028-02-21,25.2,6.67,8.5,0.39,7.44,28.04,73.3,1.96,5,0
2028-02-22,19.72,8.21,3.44,1.45,57.96,64.63,39.2,0.53,13,1
2028-02-23,30.56,6.95,5.5,0.22,25.28,39.08,81.3,1.99,5,0
2028-02-24,21.01,8.42,3.45,1.77,73.67,60.39,44.3,0.5,29,1
2028-02-25,22.55,8.39,3.67,2.03,92.02,75.82,37.5,0.49,15,1
2028-02-26,24.66,7.29,6.61,0.27,34.26,29.1,92.2,1.92,3,0
2028-02-27,27.68,7.21,9.5,0.04,16.71,38.28,99.7,1.45,3,0
2028-02-28,22.81,5.73,4.32,3.36,86.12,61.73,48.0,0.62,13,1
2028-02-29,21.13,8.37,3.73,4.16,93.41,89.26,36.3,0.47,27,1
2028-03-01,27.36,6.97,7.97,0.4,12.72,30.35,65.6,1.88,2,0
2028-03-02,33.0,8.27,2.59,3.73,77.27,67.2,37.7,0.79,29,1
2028-03-03,26.43,7.16,9.23,0.01,8.7,19.83,87.1,1.43,4,0
2028-03-04,21.23,5.6,3.96,4.0,56.47,65.02,39.2,0.34,33,1
2028-03-05,26.65,6.96,6.5,0.01,27.38,18.92,84.8,1.92,7,0
2028-03-06,26.05,6.7,5.9,0.08,14.16,37.16,91.6,1.8,3,0
2028-03-07,29.28,6.67,6.48,0.19,24.99,25.4,91.3,1.94,8,0
